time,tavg,tmin,tmax,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
2015-06-15,30.8,25.5,32.5387390670554,Delhi,2015-06-15,106.11,206.42,17.76,72.79,73.34,60.68,1.62,6.3,86.86,2.8,8.15,0.502,234.0
2015-06-16,32.3,26.0,32.5387390670554,Delhi,2015-06-16,132.21,282.05,45.43,81.57,109.14,59.1,1.73,6.16,82.42,4.07,13.65,0.13,331.0
2015-06-17,33.7,26.2,39.7,Delhi,2015-06-17,123.56,271.79,32.84,70.96,82.45,55.88,1.57,6.95,74.01,3.18,8.21,0.502,327.0
2015-06-18,35.1,27.7,41.1,Delhi,2015-06-18,132.21,268.84,34.59,94.25,108.25,59.55,1.82,9.31,87.24,3.87,10.16,0.13,313.0
2015-06-19,35.9,29.0,32.5387390670554,Delhi,2015-06-19,110.65,216.46,10.75,65.21,61.04,55.65,1.38,7.8,76.58,2.17,5.76,0.296,284.0
2015-06-20,33.0,27.2,42.3,Delhi,2015-06-20,80.31,160.22,5.92,52.7,45.57,48.06,1.29,10.22,69.37,1.17,4.34,0.038,239.0
2015-06-21,30.3,19.203502949852503,34.4,Delhi,2015-06-21,59.73,82.7,7.05,50.78,40.03,66.21,1.59,6.11,52.78,1.08,4.73,0.038,149.0
2015-06-22,32.0,19.203502949852503,38.2,Delhi,2015-06-22,85.4,139.2,10.93,58.88,56.1,50.28,1.34,6.18,59.49,1.66,7.01,0.274,172.0
2015-06-23,31.7,27.2,32.5387390670554,Delhi,2015-06-23,101.99,152.18,18.2,61.18,67.45,51.94,1.41,7.9,77.04,2.42,7.98,0.1639999999999999,226.0
2015-06-24,29.7,19.203502949852503,32.5387390670554,Delhi,2015-06-24,126.07,214.45,14.98,60.31,86.44,62.47,1.37,8.09,83.13,2.45,7.86,0.0,261.0
2015-06-25,26.5,22.4,36.8,Delhi,2015-06-25,37.59,62.38,17.17,44.72,104.26,50.86,1.25,7.67,46.7,1.69,5.27,0.13,188.0
2015-06-26,31.5,24.0,36.8,Delhi,2015-06-26,76.0,182.48,32.6,46.88,101.06,45.56,1.04,6.84,60.99,2.08,6.36,0.13,192.0
2015-06-27,32.7,27.0,38.0,Delhi,2015-06-27,69.46,195.2,19.12,38.55,69.98,42.36,1.01,7.28,53.19,1.39,3.4,0.0,207.0
2015-06-28,34.4,27.0,39.0,Delhi,2015-06-28,79.84,214.78,20.29,47.19,92.99,41.99,1.13,7.53,58.34,1.4,3.86,0.0,219.0
2015-06-29,31.1,26.2,39.0,Delhi,2015-06-29,48.5,96.78,5.47,38.37,81.25,43.97,1.07,7.74,52.21,0.89,3.04,0.0,193.0
2015-06-30,31.0,19.203502949852503,36.2,Delhi,2015-06-30,53.79,109.92,8.54,46.06,108.22,41.11,1.05,9.15,58.33,1.16,4.92,0.13,170.0
2015-07-01,31.9,25.0,37.8,Delhi,2015-07-01,57.99,135.43,8.88,49.64,103.97,40.5,1.06,8.88,61.42,1.62,6.78,0.13,185.0
2015-07-02,33.8,27.0,38.9,Delhi,2015-07-02,67.12,175.9,12.29,52.45,110.32,39.09,1.12,6.86,61.7,1.61,5.71,0.0,220.0
2015-07-03,33.4,27.6,39.8,Delhi,2015-07-03,65.25,219.31,19.11,37.09,64.79,37.32,0.99,8.91,59.66,1.29,3.34,0.1639999999999999,225.0
2015-07-04,34.1,26.6,39.8,Delhi,2015-07-04,88.75,212.16,20.9,35.54,45.93,61.61,0.98,7.24,56.61,0.85,1.81,0.0,250.0
2015-07-05,35.3,31.2,38.4,Delhi,2015-07-05,135.92,435.2,19.63,36.89,49.31,64.99,1.17,6.42,58.36,1.04,2.73,0.0,282.0
2015-07-06,27.8,19.203502949852503,38.4,Delhi,2015-07-06,60.27,143.86,15.17,44.07,109.71,38.68,1.1,7.91,58.07,1.08,3.78,0.0,298.0
2015-07-07,28.3,23.3,32.5387390670554,Delhi,2015-07-07,52.2,78.64,12.97,51.7,109.52,42.09,1.34,7.82,53.72,1.79,6.76,0.13,175.0
2015-07-08,31.2,24.8,35.8,Delhi,2015-07-08,67.92,127.38,11.17,52.69,131.9,42.84,1.17,7.94,53.94,2.24,8.08,0.0,217.0
2015-07-09,29.7,25.2,35.8,Delhi,2015-07-09,65.95,128.93,25.82,53.39,152.12,48.61,1.4,7.86,42.58,2.8,9.57,0.0,234.0
2015-07-10,27.0,19.203502949852503,33.4,Delhi,2015-07-10,47.68,95.1,26.94,46.71,173.98,53.64,1.26,8.97,35.79,2.24,9.43,0.0,188.0
2015-07-11,25.5,23.0,27.9,Delhi,2015-07-11,29.08,41.31,31.49,51.39,254.8,42.6,7.23,8.61,54.03,2.04,8.46,0.0,253.0
2015-07-12,25.5,23.0,26.6,Delhi,2015-07-12,32.29,34.16,12.34,32.77,117.79,48.01,1.27,7.15,40.41,2.18,6.13,0.0,198.0
2015-07-13,29.9,23.3,33.7,Delhi,2015-07-13,36.68,54.36,12.21,37.71,105.59,41.83,1.3,8.11,37.7,1.96,6.02,0.13,148.0
2015-07-14,31.0,26.4,35.6,Delhi,2015-07-14,44.48,112.83,13.94,43.46,94.25,49.32,1.3,8.04,46.71,1.88,6.34,0.0,141.0
2015-07-15,33.4,27.0,32.5387390670554,Delhi,2015-07-15,63.79,243.97,30.37,38.05,89.67,44.18,1.07,9.62,52.2,1.41,4.49,0.0,218.0
2015-07-16,31.8,19.203502949852503,37.5,Delhi,2015-07-16,77.2,244.69,22.06,36.72,102.35,31.83,1.02,10.29,72.44,1.11,4.61,0.13,268.0
2015-07-17,30.9,27.0,37.5,Delhi,2015-07-17,77.99,148.95,13.99,42.07,128.36,40.17,1.88,12.46,61.43,1.95,7.66,0.0,232.0
2015-07-18,29.6,19.203502949852503,34.8,Delhi,2015-07-18,71.11,148.87,24.83,48.79,149.07,42.26,1.84,10.77,56.32,3.78,14.23,0.0,204.0
2015-07-19,30.1,26.0,34.7,Delhi,2015-07-19,67.39,144.11,23.65,52.87,155.27,42.68,1.28,10.4,59.05,2.6,10.15,0.0,220.0
2015-07-20,29.1,24.4,34.7,Delhi,2015-07-20,49.58,83.22,16.89,62.37,196.68,41.37,1.24,10.17,61.55,1.82,7.33,0.0,223.0
2015-07-21,31.5,25.7,35.7,Delhi,2015-07-21,40.97,78.76,12.25,46.3,151.32,38.36,1.14,12.19,46.98,2.04,8.56,0.0,218.0
2015-07-22,32.2,27.5,36.7,Delhi,2015-07-22,38.97,85.89,19.43,41.41,132.19,36.49,2.73,20.43,44.49,5.82,16.67,0.0,165.0
2015-07-23,32.1,27.6,36.7,Delhi,2015-07-23,34.02,81.25,11.59,39.98,116.55,33.95,2.42,16.71,49.72,7.2,7.77,0.0,155.0
2015-07-24,32.0,27.8,36.5,Delhi,2015-07-24,46.13,94.49,9.1,43.99,146.4,37.38,0.98,16.01,47.11,1.25,5.68,0.0,154.0
2015-07-25,31.3,27.3,36.5,Delhi,2015-07-25,46.01,97.0,10.2,42.86,141.1,37.05,1.0,15.58,45.9,1.45,5.43,0.0,184.0
2015-07-26,30.0,27.0,36.6,Delhi,2015-07-26,29.81,86.01,8.06,30.66,106.81,33.05,0.81,15.09,40.73,0.87,4.39,0.13,150.0
2015-07-27,29.7,24.6,34.7,Delhi,2015-07-27,22.82,53.28,10.02,33.21,113.43,30.92,0.83,12.69,36.65,0.82,2.92,0.0,125.0
2015-07-28,29.5,24.5,34.7,Delhi,2015-07-28,24.69,51.98,10.03,40.25,127.68,28.99,0.74,7.61,38.49,0.87,2.57,0.0,160.0
2015-07-29,28.6,24.2,34.1,Delhi,2015-07-29,29.04,56.7,12.18,35.69,126.64,28.56,0.66,9.68,35.89,0.94,3.14,0.0,142.0
2015-07-30,29.0,25.2,32.0,Delhi,2015-07-30,25.76,47.91,13.51,32.96,105.81,29.31,1.2,9.49,26.26,0.89,3.24,0.13,181.0
2015-07-31,28.9,25.0,31.6,Delhi,2015-07-31,37.85,122.18,27.39,35.9,119.1,25.17,1.6,9.7,36.57,1.33,4.92,0.0,196.0
2015-08-01,28.4,19.203502949852503,32.6,Delhi,2015-08-01,41.32,126.33,29.5,35.14,139.85,23.1,1.08,10.8,41.27,1.41,5.16,0.0,181.0
2015-08-02,29.8,25.0,33.9,Delhi,2015-08-02,47.81,123.24,40.08,37.96,165.43,24.2,0.82,10.27,46.38,1.61,6.87,0.0,213.0
2015-08-03,31.6,25.4,32.5387390670554,Delhi,2015-08-03,56.02,154.28,28.95,40.17,129.29,30.76,0.78,8.75,45.97,1.65,6.16,0.0,175.0
2015-08-04,31.2,26.0,36.8,Delhi,2015-08-04,54.46,136.88,19.25,46.74,142.99,31.77,1.21,9.72,56.88,1.66,5.74,0.0,184.0
2015-08-05,29.9,26.5,36.8,Delhi,2015-08-05,59.13,117.08,25.28,52.78,164.51,37.94,1.67,10.41,54.66,2.33,9.61,0.0,228.0
2015-08-06,29.8,25.5,35.1,Delhi,2015-08-06,65.47,126.56,24.45,52.51,205.02,37.79,1.17,10.73,60.57,2.23,10.66,0.0,214.0
2015-08-07,29.4,26.4,34.4,Delhi,2015-08-07,64.58,154.92,19.7,48.24,202.11,39.64,1.75,10.22,68.17,2.06,8.98,0.0,254.0
2015-08-08,28.8,25.3,34.4,Delhi,2015-08-08,70.05,149.92,21.3,50.51,200.34,43.18,2.26,7.68,62.76,2.31,10.19,0.0,258.0
2015-08-09,27.5,25.0,30.8,Delhi,2015-08-09,55.51,105.17,31.18,39.47,167.5,36.5,1.24,5.83,45.4,2.22,9.54,0.056,244.0
2015-08-10,30.5,25.5,34.6,Delhi,2015-08-10,82.27,140.54,50.39,45.46,225.79,35.68,1.43,6.9,61.52,2.5,9.99,0.0,209.0
2015-08-11,28.4,19.203502949852503,34.6,Delhi,2015-08-11,77.04,137.74,31.89,49.43,215.75,41.69,2.11,6.23,62.67,2.94,10.85,0.0,283.0
2015-08-12,30.5,26.5,35.5,Delhi,2015-08-12,52.45,87.66,17.96,45.71,138.01,39.85,1.3,6.69,55.37,2.07,6.55,0.0,223.0
2015-08-13,31.9,28.0,35.8,Delhi,2015-08-13,61.66,116.55,47.8,52.76,189.02,39.16,1.16,9.82,80.63,3.11,9.53,0.0,205.0
2015-08-14,30.8,28.6,35.8,Delhi,2015-08-14,65.67,159.75,25.2,50.96,194.75,38.58,1.52,10.82,69.27,2.58,8.99,0.0,252.0
2015-08-15,28.4,19.203502949852503,33.8,Delhi,2015-08-15,51.4,91.81,15.68,44.4,157.69,33.42,0.94,10.53,44.93,1.68,5.46,0.0,198.0
2015-08-16,28.6,26.0,34.6,Delhi,2015-08-16,55.71,93.33,37.6,48.39,187.78,33.29,1.06,10.46,44.79,1.96,6.53,0.0,197.0
2015-08-17,30.7,26.5,35.2,Delhi,2015-08-17,61.84,134.2,28.12,44.41,148.85,29.73,1.09,11.22,45.05,2.09,7.08,0.0,184.0
2015-08-18,29.3,19.203502949852503,35.2,Delhi,2015-08-18,60.65,126.2,18.21,56.15,133.24,32.71,1.02,12.39,48.86,2.08,6.64,0.0,197.0
2015-08-19,31.5,25.8,35.6,Delhi,2015-08-19,34.42,124.17,28.15,36.47,119.94,25.85,0.87,9.63,38.86,0.83,4.46,0.0,140.0
2015-08-20,30.8,27.7,35.5,Delhi,2015-08-20,40.83,210.86,32.66,32.0,72.35,20.57,0.78,11.59,42.13,0.7,2.82,0.0,232.0
2015-08-21,29.4,19.203502949852503,34.5,Delhi,2015-08-21,50.97,214.05,42.48,35.87,84.88,21.67,1.12,12.09,57.47,0.83,5.43,0.0,271.0
2015-08-22,30.1,26.3,33.6,Delhi,2015-08-22,46.74,149.06,26.74,40.28,61.52,28.2,0.9,9.56,52.48,2.13,6.5,0.296,207.0
2015-08-23,29.9,19.203502949852503,35.2,Delhi,2015-08-23,44.67,138.12,21.72,33.76,52.07,33.25,0.78,9.53,33.94,2.26,7.64,0.558,127.0
2015-08-24,30.7,23.6,35.2,Delhi,2015-08-24,37.39,108.4,31.1,44.61,68.41,38.16,0.97,10.67,38.73,1.78,6.41,0.1639999999999999,123.0
2015-08-25,32.0,27.0,35.6,Delhi,2015-08-25,52.06,222.39,21.93,39.88,56.22,36.07,0.93,9.12,44.9,1.73,5.34,0.142,175.0
2015-08-26,31.9,28.0,36.2,Delhi,2015-08-26,57.52,236.94,24.24,37.85,55.54,31.88,1.08,9.36,40.43,1.76,5.93,0.142,245.0
2015-08-27,32.4,28.1,36.9,Delhi,2015-08-27,61.47,237.68,32.28,40.41,74.7,25.74,1.35,10.59,56.61,2.37,7.75,0.502,248.0
2015-08-28,32.2,28.6,36.9,Delhi,2015-08-28,77.76,206.22,12.44,50.74,57.41,32.56,1.64,11.92,64.07,3.01,10.12,0.274,247.0
2015-08-29,32.3,27.5,37.0,Delhi,2015-08-29,68.53,260.48,35.03,49.3,91.78,31.16,1.09,11.11,65.56,2.85,8.82,0.0,292.0
2015-08-30,32.7,29.2,37.0,Delhi,2015-08-30,57.85,230.76,28.21,39.84,71.42,28.16,1.11,10.39,62.61,2.28,6.71,0.502,266.0
2015-08-31,32.2,28.4,36.8,Delhi,2015-08-31,51.67,220.14,24.52,32.53,57.84,23.0,0.96,12.77,60.73,1.94,6.0,0.274,288.0
2015-09-01,32.2,28.0,36.6,Delhi,2015-09-01,73.78,230.34,17.83,27.42,45.7,18.96,1.28,10.45,61.33,2.15,5.67,3.27,210.0
2015-09-02,31.9,27.5,36.6,Delhi,2015-09-02,97.63,318.24,31.64,29.16,66.15,18.6,1.14,10.79,72.47,2.86,6.94,4.09,298.0
2015-09-03,31.4,27.6,36.5,Delhi,2015-09-03,99.5,278.36,33.04,35.31,67.05,17.86,1.17,9.82,72.94,3.85,10.55,4.02,315.0
2015-09-04,31.9,26.9,37.1,Delhi,2015-09-04,97.31,284.54,50.0,41.7,90.18,23.02,1.36,14.94,71.5,4.88,18.75,3.97,368.0
2015-09-05,31.0,26.5,37.1,Delhi,2015-09-05,76.43,201.89,24.24,29.5,52.24,26.99,1.38,16.93,56.59,2.89,6.72,3.55,266.0
2015-09-06,31.3,25.5,36.6,Delhi,2015-09-06,61.69,168.63,17.36,27.81,41.56,23.17,1.19,16.71,49.32,2.17,5.08,3.21,174.0
2015-09-07,31.5,26.6,36.9,Delhi,2015-09-07,55.19,179.42,27.91,35.49,61.81,23.76,1.04,12.97,52.24,3.09,7.72,6.26,199.0
2015-09-08,31.8,26.8,36.9,Delhi,2015-09-08,63.79,219.51,25.93,38.36,60.12,27.35,1.07,10.92,61.95,3.4,9.09,3.45,217.0
2015-09-09,31.0,26.4,36.7,Delhi,2015-09-09,58.48,195.05,20.38,36.2,55.36,22.77,1.02,11.57,68.21,2.97,7.63,3.1,238.0
2015-09-10,31.5,25.5,37.6,Delhi,2015-09-10,60.29,184.78,20.95,42.1,59.79,24.07,1.06,11.53,68.49,3.28,8.72,3.02,230.0
2015-09-11,30.9,25.5,37.5,Delhi,2015-09-11,67.35,181.99,16.4,46.81,56.83,34.81,1.13,10.98,68.81,3.26,9.36,2.59,218.0
2015-09-12,32.3,25.7,37.8,Delhi,2015-09-12,87.55,178.57,20.95,54.45,67.44,46.05,1.22,10.51,69.36,3.63,11.88,2.7,226.0
2015-09-13,32.2,27.3,37.9,Delhi,2015-09-13,84.57,171.76,16.76,45.36,54.12,51.19,1.21,9.91,64.05,2.86,9.08,2.47,202.0
2015-09-14,31.8,26.8,37.9,Delhi,2015-09-14,111.58,236.34,22.48,60.71,75.63,43.99,1.51,10.43,79.29,4.26,12.72,3.01,274.0
2015-09-15,33.0,27.5,38.0,Delhi,2015-09-15,108.78,217.16,14.94,56.31,63.58,46.66,1.37,10.4,75.63,3.91,19.34,2.86,289.0
2015-09-16,32.5,28.3,38.0,Delhi,2015-09-16,91.18,190.99,8.55,46.44,42.94,49.72,1.15,9.27,69.61,2.78,9.65,2.61,235.0
2015-09-17,31.6,26.5,37.5,Delhi,2015-09-17,104.85,250.21,23.06,60.96,73.86,48.13,1.4,11.68,85.86,4.48,13.25,3.17,285.0
2015-09-18,31.1,28.1,36.5,Delhi,2015-09-18,56.19,129.11,14.26,43.3,48.2,40.48,1.22,10.85,48.8,3.03,9.92,2.43,209.0
2015-09-19,30.4,26.0,35.9,Delhi,2015-09-19,67.62,125.24,19.82,49.83,58.37,47.21,1.14,9.75,51.78,3.31,12.59,2.14,132.0
2015-09-20,29.1,27.1,34.8,Delhi,2015-09-20,64.38,141.89,20.17,62.73,62.49,39.93,1.1,9.27,58.49,3.04,11.4,2.47,179.0
2015-09-21,30.2,26.2,36.5,Delhi,2015-09-21,45.65,109.7,14.64,62.69,56.18,27.96,1.16,13.55,48.02,2.71,7.95,3.01,136.0
2015-09-22,30.1,26.5,35.8,Delhi,2015-09-22,35.75,70.38,12.73,38.78,41.5,23.06,0.95,11.57,39.83,2.38,6.62,3.07,104.0
2015-09-23,28.7,25.2,35.2,Delhi,2015-09-23,34.89,101.42,16.55,31.17,43.75,18.66,0.98,12.34,37.26,2.44,6.8,3.42,95.0
2015-09-24,28.2,24.6,33.7,Delhi,2015-09-24,63.06,187.9,40.7,39.16,72.85,18.24,1.21,13.26,48.78,3.38,8.95,3.33,175.0
2015-09-25,28.4,23.5,33.9,Delhi,2015-09-25,82.39,222.71,53.19,45.09,89.84,22.95,1.5,11.8,53.1,4.32,12.51,3.83,290.0
2015-09-26,29.4,23.7,35.1,Delhi,2015-09-26,88.08,254.8,66.49,45.96,103.63,29.98,1.63,11.17,54.87,5.04,15.68,4.04,282.0
2015-09-27,28.6,25.0,35.2,Delhi,2015-09-27,89.75,252.06,53.0,44.13,92.67,30.43,1.49,9.76,68.69,5.09,14.81,3.59,298.0
2015-09-28,28.3,23.8,35.2,Delhi,2015-09-28,69.57,190.18,24.23,43.41,63.74,26.35,1.25,10.38,53.82,3.63,10.87,3.38,240.0
2015-09-29,29.0,22.7,34.3,Delhi,2015-09-29,68.34,172.35,22.57,48.19,64.14,25.2,1.16,10.68,54.68,3.93,10.32,3.2,188.0
2015-09-30,28.8,22.5,35.1,Delhi,2015-09-30,61.08,155.26,17.52,42.91,53.3,21.93,1.1,9.59,52.91,3.64,8.94,3.28,187.0
2015-10-01,28.1,21.5,35.3,Delhi,2015-10-01,85.7,205.18,33.0,54.68,74.28,22.52,1.49,11.42,60.57,4.79,12.88,3.43,230.0
2015-10-02,28.3,20.6,35.5,Delhi,2015-10-02,97.62,220.56,33.74,52.53,73.05,26.24,1.58,9.77,64.01,5.39,12.8,3.85,286.0
2015-10-03,30.0,21.1,36.1,Delhi,2015-10-03,103.58,293.23,31.0,54.93,75.48,24.31,1.72,11.41,47.52,5.83,15.27,3.42,266.0
2015-10-04,29.1,22.4,37.2,Delhi,2015-10-04,145.97,335.82,62.2,62.84,99.01,34.91,2.26,15.08,44.92,8.8,31.87,3.87,369.0
2015-10-05,28.9,22.0,37.2,Delhi,2015-10-05,180.52,347.95,80.34,75.42,116.95,36.94,3.15,17.32,45.8,10.88,44.0,3.92,375.0
2015-10-06,28.4,22.8,36.8,Delhi,2015-10-06,151.57,355.56,71.68,65.07,105.02,41.76,2.19,11.35,42.22,8.42,25.57,3.79,411.0
2015-10-07,28.7,22.7,35.6,Delhi,2015-10-07,144.04,305.35,25.78,57.05,78.07,37.01,1.73,11.15,49.32,4.97,12.91,3.37,383.0
2015-10-08,28.4,23.2,35.4,Delhi,2015-10-08,148.44,291.66,35.13,58.32,80.91,29.59,1.96,12.13,66.62,5.52,14.13,3.36,388.0
2015-10-09,28.6,21.8,36.0,Delhi,2015-10-09,130.22,284.27,56.83,65.15,105.26,27.47,2.5,15.27,63.16,6.66,23.59,3.36,351.0
2015-10-10,28.6,20.2,36.9,Delhi,2015-10-10,147.71,287.93,100.27,61.29,117.2,29.69,2.48,13.94,58.24,8.33,33.78,3.64,320.0
2015-10-11,28.6,21.2,36.9,Delhi,2015-10-11,111.34,246.3,87.94,51.83,116.75,30.83,2.02,12.01,62.02,6.34,27.16,3.05,296.0
2015-10-12,29.3,21.5,36.8,Delhi,2015-10-12,100.7,232.58,74.45,52.92,120.68,33.46,1.98,14.75,65.55,6.67,23.22,2.46,312.0
2015-10-13,29.6,25.0,35.5,Delhi,2015-10-13,97.67,189.31,25.13,48.92,64.57,35.14,1.89,11.84,73.28,4.2,16.19,2.24,260.0
2015-10-14,28.2,22.1,34.9,Delhi,2015-10-14,75.81,155.25,14.33,43.47,53.25,28.75,1.61,10.89,67.89,3.12,11.08,1.99,204.0
2015-10-15,27.6,21.5,34.9,Delhi,2015-10-15,95.24,199.77,42.32,60.8,100.2,31.11,2.13,10.84,77.91,5.4,20.03,2.1,218.0
2015-10-16,28.0,21.8,35.3,Delhi,2015-10-16,148.29,301.61,60.16,68.24,105.17,33.05,2.07,11.98,84.74,7.38,24.65,2.124,356.0
2015-10-17,28.1,22.6,35.3,Delhi,2015-10-17,90.66,137.89,38.65,20.29,55.07,6.78,1.62,7.56,44.21,3.83,12.78,1.68,388.0
2015-10-18,26.7,22.0,35.1,Delhi,2015-10-18,156.71,263.15,27.5,41.09,62.19,21.49,1.63,10.14,71.1,4.64,12.33,1.93,298.0
2015-10-19,28.2,21.9,36.1,Delhi,2015-10-19,170.28,312.88,56.52,61.67,97.82,33.27,2.08,16.24,92.96,7.19,24.25,1.95,392.0
2015-10-20,27.7,22.9,36.2,Delhi,2015-10-20,198.1,336.47,91.29,74.62,155.1,36.75,2.17,16.73,101.74,9.5,38.8,1.96,428.0
2015-10-21,26.5,21.0,36.2,Delhi,2015-10-21,158.04,265.39,23.76,46.9,69.79,37.48,2.98,15.64,79.5,4.73,11.36,2.02,384.0
2015-10-22,24.7,17.8,33.6,Delhi,2015-10-22,116.98,213.49,24.37,32.96,54.18,22.53,2.6,13.27,48.74,3.61,7.79,2.02,292.0
2015-10-23,24.1,17.3,33.2,Delhi,2015-10-23,143.73,289.01,54.93,67.38,104.71,30.27,2.05,21.35,69.55,7.29,17.19,2.0,343.0
2015-10-24,24.9,18.0,33.7,Delhi,2015-10-24,169.22,341.7,90.18,71.38,122.15,34.26,3.07,18.2,47.92,10.19,29.74,1.94,383.0
2015-10-25,26.4,18.3,34.4,Delhi,2015-10-25,147.65,281.8,33.05,56.46,81.78,28.26,1.78,13.81,65.83,6.17,28.38,1.88,374.0
2015-10-26,25.4,20.3,34.4,Delhi,2015-10-26,101.61,214.37,23.78,47.8,61.15,23.85,1.58,20.57,85.73,4.59,13.39,1.82,263.0
2015-10-27,24.7,18.5,33.3,Delhi,2015-10-27,113.2,260.46,30.2,49.25,75.03,26.14,1.74,21.2,63.88,6.18,16.14,2.02,334.0
2015-10-28,20.8,19.203502949852503,26.3,Delhi,2015-10-28,112.89,254.24,32.12,43.78,74.53,22.81,2.07,18.61,71.98,4.85,15.43,2.03,333.0
2015-10-29,22.1,15.3,28.8,Delhi,2015-10-29,95.72,183.08,25.74,57.74,77.86,25.55,1.89,24.29,73.26,4.13,11.41,1.97,262.0
2015-10-30,22.3,17.1,29.7,Delhi,2015-10-30,108.4,156.58,24.98,42.63,55.71,28.72,2.29,18.92,60.56,2.75,7.03,1.96,236.0
2015-10-31,22.3,15.6,29.8,Delhi,2015-10-31,245.97,274.06,36.55,35.11,58.72,35.77,1.74,17.66,42.32,1.95,4.3,1.94,340.0
2015-11-01,22.9,16.2,31.4,Delhi,2015-11-01,277.53,379.38,60.39,60.17,94.74,51.64,2.41,28.58,84.99,5.45,13.75,3.5,415.0
2015-11-02,23.4,17.3,31.8,Delhi,2015-11-02,232.4,361.0,67.14,68.4,115.98,42.75,2.05,31.66,136.67,8.28,20.6,23.3,420.0
2015-11-03,23.9,18.6,31.8,Delhi,2015-11-03,244.78,385.66,51.06,82.74,112.71,45.66,2.09,29.19,99.91,6.91,17.35,2.55,407.0
2015-11-04,23.8,17.5,31.9,Delhi,2015-11-04,293.49,401.49,105.88,87.47,137.62,56.81,2.54,31.58,114.43,7.99,28.6,1.75,454.0
2015-11-05,22.2,19.203502949852503,31.9,Delhi,2015-11-05,161.78,234.94,44.61,63.78,97.34,45.99,1.76,21.21,75.71,4.34,18.32,1.63,388.0
2015-11-06,22.9,19.203502949852503,30.2,Delhi,2015-11-06,153.33,260.04,35.14,58.13,86.38,46.52,2.56,20.9,69.95,4.37,13.52,1.34,276.0
2015-11-07,21.9,16.1,30.2,Delhi,2015-11-07,353.86,496.61,42.74,86.59,117.97,67.43,2.76,19.96,107.69,7.34,16.38,1.46,483.0
2015-11-08,21.9,17.1,29.0,Delhi,2015-11-08,217.55,356.92,32.59,75.98,98.5,49.64,2.84,31.77,103.4,4.83,9.61,1.35,451.0
2015-11-09,22.0,16.1,29.8,Delhi,2015-11-09,201.44,364.2,88.69,79.2,134.41,55.64,2.01,40.75,108.12,7.16,21.36,1.19,378.0
2015-11-10,22.7,16.0,29.8,Delhi,2015-11-10,249.95,452.96,88.06,84.89,150.79,69.34,2.64,33.72,115.45,8.75,21.95,2.86,439.0
2015-11-11,21.8,15.4,29.4,Delhi,2015-11-11,219.68,408.52,24.64,55.72,71.78,48.34,1.5,25.96,89.58,3.82,8.83,0.0,431.0
2015-11-12,21.9,16.5,29.3,Delhi,2015-11-12,258.48,398.16,30.46,54.69,81.68,47.57,1.84,28.58,75.26,3.64,6.94,0.0,421.0
2015-11-13,22.3,16.1,29.3,Delhi,2015-11-13,291.66,469.38,27.58,61.66,84.27,50.58,1.75,21.15,101.14,4.46,10.11,0.0,454.0
2015-11-14,22.4,16.5,29.8,Delhi,2015-11-14,221.68,377.4,19.84,60.05,69.37,48.04,1.72,21.27,90.08,3.98,10.55,0.0,450.0
2015-11-15,22.6,15.0,32.0,Delhi,2015-11-15,214.24,342.13,49.66,83.62,95.98,49.4,2.1,22.68,101.15,5.57,17.11,0.0,367.0
2015-11-16,21.9,16.0,32.0,Delhi,2015-11-16,184.02,323.56,81.18,85.03,129.22,60.07,2.26,21.27,94.79,5.86,20.12,0.0,383.0
2015-11-17,20.0,15.1,29.2,Delhi,2015-11-17,136.22,280.47,44.56,57.11,77.4,41.89,2.1,17.53,71.44,2.86,8.42,0.0,347.0
2015-11-18,18.6,11.0,28.6,Delhi,2015-11-18,188.09,367.46,74.07,74.39,118.88,45.24,2.3,21.78,86.88,5.15,15.24,1.01,369.0
2015-11-19,18.5,11.5,27.7,Delhi,2015-11-19,238.69,397.16,106.26,96.62,150.98,55.18,2.87,25.59,101.68,7.31,22.27,3.09,392.0
2015-11-20,18.6,11.4,27.7,Delhi,2015-11-20,271.42,470.08,139.98,101.44,164.44,64.78,3.28,26.81,124.74,9.41,35.26,3.45,455.0
2015-11-21,18.8,11.5,28.5,Delhi,2015-11-21,293.73,467.32,102.06,97.76,144.12,63.08,2.96,23.06,114.3,9.99,30.62,2.42,450.0
2015-11-22,18.7,11.8,29.2,Delhi,2015-11-22,247.27,450.96,101.94,92.32,146.25,63.4,2.73,20.77,116.29,7.9,23.75,2.05,478.0
2015-11-23,17.1,11.0,29.3,Delhi,2015-11-23,266.95,419.98,123.99,105.29,164.08,74.83,3.49,24.92,132.26,9.04,29.47,3.81,431.0
2015-11-24,18.5,11.1,29.3,Delhi,2015-11-24,241.61,424.09,115.23,88.74,165.41,67.9,2.6,19.65,113.35,9.14,27.7,4.27,440.0
2015-11-25,19.3,13.0,28.0,Delhi,2015-11-25,149.14,312.85,33.11,54.63,83.28,35.62,1.98,15.97,81.11,3.31,9.24,0.95,376.0
2015-11-26,20.0,11.9,29.1,Delhi,2015-11-26,182.5,317.46,91.98,69.29,144.14,40.68,1.84,21.35,93.71,4.48,12.18,1.03,347.0
2015-11-27,18.3,13.5,29.1,Delhi,2015-11-27,193.58,343.26,60.96,71.35,121.32,57.48,1.71,19.49,90.46,4.05,12.37,0.02,343.0
